liz	5578
ngo	5561
tin	5561
van	5523
mem	5515
ber	5512
ors	5500
cio	5479
l'u	5447
lme	5434
nse	5432
rno	5431
ote	5405
taz	5365
rig	5339
ffe	5327
hie	5290
egn	5261
tio	5260
rca	5252
rch	5233
lan	5222
eno	5218
rda	5210
ele	5191
ust	5165
rdi	5159
cun	5139
can	5136
amm	5135
bie	5120
nce	5097
dat	5095
tru	5090
sca	5084
cip	5079
dif	5079
eng	5078
nic	5077
ing	5075
ave	5074
mpe	5062
oce	5050
sce	5040
lti	5033
ble	5031
rec	5025
rap	5022
sib	5006
uov	5005
ego	5001
l'e	4999
ogg	4945
ete	4935
emo	4935
adi	4933
rmi	4912
rme	4889
rod	4865
rag	4826
un'	4811
ger	4797
ier	4790
olu	4778
cur	4741
asp	4732
