tur	9434
anc	9374
omp	9372
ién	9367
lid	9299
nse	9294
tor	9292
ate	9229
imi	9210
min	9176
rme	9153
cre	9149
reg	9095
abl	9094
mbr	9044
nió	9043
seg	9028
cci	9027
pec	9001
eso	8972
iem	8936
ore	8908
pri	8903
ejo	8896
rla	8891
ued	8882
bié	8878
íti	8856
car	8838
pol	8814
rad	8790
rte	8789
rat	8744
rea	8727
gun	8694
cul	8679
cti	8661
rar	8655
emb	8636
dem	8614
ede	8574
sin	8561
llo	8533
cua	8510
ral	8508
nde	8448
ber	8447
nti	8373
ust	8314
tie	8281
oci	8280
ndi	8271
mas	8221
ivo	8208
ver	8197
eco	8191
ias	8172
ert	8071
uen	8063
pea	8054
cos	8044
ual	8012
itu	7997
bie	7934
ses	7930
olí	7926
otr	7920
erc	7886
aba	7865
lít	7860
hac	7807
act	7793
cad	7792
uie	7748
son	7723
osi	7698
tre	7586
leg	7577
ers	7559
ela	7557
gar	7542
ori	7480
nic	7465
pli	7455
mar	7418
lan	7374
spo	7370
sol	7359
ini	7357
ond	7333
rti	7325
dis	7322
ano	7231
nsi	7159
nst	7155
ome	7147
und	7137
uda	7133
fin	7105
mun	7097
tem	7089
gen	7083
ven	7082
ata	7075
nac	7069
lac	7009
are	6883
ern	6855
ism	6827
dir	6814
cha	6741
ult	6734
nid	6704
aís	6699
paí	6671
lem	6646
uch	6586
ens	6549
mpr	6517
fer	6499
liz	6487
ram	6447
sit	6444
rid	6442
tua	6441
nas	6406
alm	6406
ito	6386
lme	6382
ula	6370
did	6350
eda	6341
ele	6329
duc	6324
sos	6316
tri	6313
stá	6238
sus	6225
erd	6153
ifi	6137
onc	6119
egi	6094
nad	6073
err	6069
erv	6043
cac	6035
peo	6020
pla	6019
rob	6017
ref	6014
rab	6010
pod	6003
ami	6001
ino	5989
eme	5987
ime	5958
rse	5951
ota	5931
tac	5904
rol	5890
obl	5865
ete	5850
hay	5824
nec	5816
baj	5796
rro	5722
han	5712
rim	5709
ecu	5698
bro	5668
oce	5664
ani	5662
hos	5659
alg	5653
tid	5639
arr	5628
cid	5624
zar	5616
roc	5601
smo	5598
can	5581
ega	5557
imo	5549
mit	5529
dar	5495
ell	5492
cam	5445
cir	5441
cla	5405
ple	5398
eti	5390
sej	5386
bil	5378
aso	5376
olu	5340
eno	5339
hab	5322
nen	5313
tim	5301
ins	5296
opu	5294
luc	5277
ctu	5273
efe	5252
erm	5247
sis	5232
exi	5229
nce	5218
lta	5209
soc	5207
dam	5195
eni	5195
col	5184
dor	5178
rel	5140
eva	5129
cen	5110
arg	5085
tab	5085
año	5074
dio	5034
efi	5006
nsa	4997
sio	4977
omu	4954
ima	4949
rmi	4948
igu	4947
sas	4944
asa	4930
cor	4921
esc	4907
asi	4904
ret	4902
erí	4871
oda	4869
rso	4864
vis	4860
pet	4841
nve	4835
tit	4806
ord	4802
exp	4784
nar	4776
eba	4770
esu	4763
muc	4757
ric	4747
reo	4742
lec	4735
ind	4732
íse	4732
eta	4712
sie	4711
cis	4709
uno	4705
hor	4703
cip	4680
gui	4671
rem	4671
fun	4664
sig	4631
vid	4603
ire	4597
rca	4579
eal	4561
sup	4560
uev	4547
ena	4542
dif	4534
rno	4505
muy	4504
ama	4503
mpe	4499
ogr	4497
rod	4482
clu	4480
rep	4465
dia	4457
opi	4457
dan	4447
fue	4430
gur	4427
sab	4424
ibl	4415
lla	4407
ext	4387
gan	4361
zac	4361
ocu	4356
cta	4356
sec	4355
ans	4339
bar	4334
ced	4332
tin	4317
ana	4310
ono	4277
abo	4274
isa	4258
sib	4257
fec	4240
opa	4236
iti	4229
lib	4218
onf	4212
