ime	6705
fic	6664
not	6650
nis	6627
met	6622
rne	6575
ays	6570
ail	6547
ema	6535
nda	6534
roc	6528
ére	6521
soi	6520
tri	6518
l'i	6484
erm	6467
cat	6447
u'i	6443
l'o	6432
nci	6425
rer	6409
dro	6401
ndi	6366
ifi	6364
rav	6358
aus	6349
tem	6348
éci	6339
cit	6331
vel	6328
its	6317
cia	6313
tic	6292
'en	6236
oci	6233
att	6228
ini	6227
gal	6195
ial	6186
ita	6133
lon	6119
rce	6100
ppe	6086
lie	6069
inc	6038
vis	6015
otr	5999
mer	5995
van	5986
cte	5963
ner	5956
erc	5951
isi	5942
mar	5934
lai	5921
eff	5861
sat	5858
bie	5818
sui	5808
lan	5795
erv	5783
c'e	5781
ara	5778
ign	5770
lut	5733
col	5708
ose	5688
bli	5680
squ	5653
née	5630
éco	5626
cie	5606
ate	5605
gue	5590
nir	5570
dit	5552
tal	5529
oup	5493
dép	5490
non	5468
qua	5466
lor	5436
dra	5433
rep	5416
moi	5401
ors	5400
bil	5377
arc	5347
ult	5343
uit	5341
uer	5338
rég	5261
rel	5165
jet	5157
pli	5149
ura	5135
omi	5132
ote	5130
elo	5103
sol	5100
ffi	5095
tab	5093
ctu	5071
soc	5055
tue	5053
ind	5045
cla	5030
tér	5022
ral	5018
ona	4997
pér	4962
vie	4956
l'é	4954
eut	4947
lic	4940
eni	4931
ple	4928
pon	4901
ice	4901
dam	4887
dif	4863
pla	4862
'au	4841
nco	4828
nné	4781
epr	4764
ler	4745
uri	4727
ule	4726
oye	4720
obl	4720
udr	4689
use	4682
ore	4677
icu	4677
olu	4664
ace	4650
nvi	4649
d'e	4644
omb	4630
opp	4615
ono	4611
uct	4606
rch	4603
ric	4591
exp	4585
cis	4576
ein	4546
éve	4529
cco	4498
amm	4476
som	4460
oll	4445
reu	4412
gen	4404
mbl	4390
uli	4382
aie	4379
'ai	4367
fér	4358
nau	4357
spe	4353
err	4351
rob	4347
ang	4343
oul	4343
fau	4320
poi	4308
ves	4301
cip	4286
cri	4283
arg	4280
ibl	4278
nfo	4270
rod	4266
uat	4261
vot	4239
éce	4234
rog	4222
pte	4201
urr	4201
ann	4192
rma	4184
lar	4182
ttr	4168
env	4159
iat	4136
deu	4135
gne	4105
vea	4104
rép	4095
trè	4087
yen	4070
iff	4060
pui	4052
gle	4047
oud	4045
'ac	4040
exi	4039
